Id,model,year,price_k_rub,transmission,mileage_km,fuelType,l_100km,engineSize,Make
10268,A1,2017,1421,Manual,42995,Petrol,5.1,1.4,Audi
12242,Kuga,2017,1421,Manual,32203,Diesel,4.7,2,ford
1867,Golf,2019,2385,Semi-Auto,19312,Diesel,5.7,2,VW
3053,Kona,2018,1519,Manual,22101,Petrol,6.4,1,hyundi
10598,Tiguan,2015,1319,Manual,51853,Diesel,5.3,2,VW
665,RAV4,2016,1908,Automatic,65317,Hybrid,4.9,2.5,toyota
1530,Yaris,2017,964,Manual,27932,Petrol,4.9,1.3,toyota
2640,Octavia,2017,1167,Manual,35652,Diesel,4.1,1.6,skoda
7093,Polo,2016,964,Manual,32428,Petrol,4.7,1.2,VW
3888,3 Series,2019,2383,Semi-Auto,7071,Diesel,5.3,2,BMW
11893,Grandland X,2018,1793,Automatic,7009,Diesel,4.9,1.5,vauxhall
6584,A4,2018,3091,Automatic,18950,Petrol,7.5,3,Audi
1910,Corsa,2017,863,Manual,19796,Petrol,5.1,1.4,vauxhall
512,Citigo,2014,457,Manual,98812,Petrol,4.5,1,skoda
9946,1 Series,2015,1218,Automatic,52851,Petrol,5.6,1.6,BMW
5903,Rapid,2013,558,Manual,47878,Petrol,5.4,1.2,skoda
333,T-Roc,2019,2690,Semi-Auto,3196,Petrol,7.1,1.5,VW
6005,Q3,2017,2182,Semi-Auto,30262,Petrol,5.9,1.4,Audi
5596,Passat,2016,1775,Automatic,29211,Diesel,5.3,2,VW
5987,Kuga,2017,1826,Manual,49635,Diesel,5.2,2,ford
8247,Fiesta,2018,1086,Manual,15165,Petrol,5.1,1.1,ford
14286,Fiesta,2015,709,Manual,45591,Petrol,5.2,1.2,ford
2171,Yaris,2014,1243,Automatic,47379,Hybrid,3.6,1.5,toyota
1124,Corsa,2016,776,Manual,29642,Petrol,5.1,1.4,vauxhall
9370,C Class,2019,2639,Semi-Auto,23971,Diesel,4.6,2,merc
1388,Corsa,2018,751,Manual,40866,Petrol,5.1,1.4,vauxhall
9193,Fiesta,2018,1167,Manual,17391,Petrol,4.3,1,ford
4486,Fabia,2019,1420,Semi-Auto,19743,Petrol,4.7,1,skoda
5876,3 Series,2019,3568,Automatic,9527,Diesel,5.9,3,BMW
5130,Fabia,2018,1065,Manual,26849,Petrol,4.4,1,skoda
2732,I30,2019,2435,Manual,805,Petrol,8.3,2,hyundi
15267,Focus,2017,1046,Manual,82376,Petrol,5.5,1.5,ford
7367,X3,2006,426,Manual,141622,Diesel,7.2,2,BMW
1637,Kamiq,2019,2131,Semi-Auto,727,Diesel,5.4,1.6,skoda
6940,Mokka,2015,887,Manual,43003,Petrol,6.3,1.4,vauxhall
11899,Sharan,2019,2436,Manual,3961,Diesel,6.5,2,VW
3212,A3,2014,1416,Automatic,29383,Petrol,4.7,1.4,Audi
4105,Yeti Outdoor,2017,1370,Manual,8047,Petrol,5.5,1.2,skoda
2734,I30,2019,1522,Manual,4123,Petrol,6.2,1.4,hyundi
4168,Kodiaq,2019,2841,Manual,7728,Diesel,5.4,2,skoda
3058,Corsa,2012,253,Manual,149669,Diesel,4.0,1.2,vauxhall
16478,KA,2019,1015,Manual,16093,Petrol,5.9,0,ford
1880,A Class,2019,2002,Manual,23786,Petrol,9.9,1.3,merc
2052,Q5,2019,3553,Semi-Auto,137,Petrol,8.8,2,Audi
3285,Golf,2016,1204,Semi-Auto,49344,Diesel,4.8,1.6,VW
2265,A4,2019,2791,Semi-Auto,11265,Diesel,5.7,2,Audi
12711,Insignia,2019,1675,Manual,7678,Petrol,6.3,1.5,vauxhall
2623,2 Series,2019,2334,Manual,166,Petrol,6.4,1.5,BMW
3337,Kodiaq,2019,3436,Semi-Auto,1828,Diesel,8.0,2,skoda
4281,5 Series,2020,3449,Semi-Auto,1891,Diesel,4.5,2,BMW
474,RAV4,2016,1978,Automatic,51999,Hybrid,4.9,2.5,toyota
7532,Q2,2017,1928,Manual,35325,Petrol,5.6,1.4,Audi
8162,A1,2012,916,Automatic,91357,Petrol,5.3,1.4,Audi
6194,Kodiaq,2018,2080,Automatic,43452,Petrol,6.3,1.4,skoda
803,V Class,2018,2081,Manual,34892,Diesel,6.1,2.1,merc
9575,Q2,2017,2330,Automatic,11788,Diesel,4.9,2,Audi
6239,Kuga,2016,1472,Manual,41399,Diesel,5.2,2,ford
3123,Kodiaq,2019,2598,Automatic,21726,Diesel,6.7,2,skoda
4042,Golf,2016,1826,Manual,26554,Diesel,4.2,2,VW
1572,Tucson,2019,2384,Automatic,5460,Diesel,6.0,1.6,hyundi
11871,Fiesta,2016,873,Manual,54056,Petrol,4.5,1,ford
3099,I30,2018,1269,Manual,15382,Petrol,5.4,1.4,hyundi
6300,Q3,2019,3629,Automatic,6437,Petrol,8.8,2,Audi
541,GLC Class,2017,2619,Semi-Auto,24678,Diesel,5.0,2.1,merc
9995,Crossland X,2018,1146,Manual,25101,Petrol,6.0,1.2,vauxhall
4280,Astra,2019,1319,Manual,17326,Petrol,5.5,1.4,vauxhall
6349,Q5,2019,3583,Semi-Auto,5229,Petrol,8.8,2,Audi
842,GLC Class,2016,2284,Semi-Auto,40588,Diesel,5.0,2.1,merc
5045,Aygo,2017,964,Semi-Auto,11766,Petrol,4.2,1,toyota
4583,Aygo,2019,1269,Manual,737,Petrol,4.9,1,toyota
6495,Verso,2017,1675,Semi-Auto,26412,Petrol,6.6,1.8,toyota
5775,Octavia,2019,1320,Manual,23173,Diesel,4.1,1.6,skoda
2281,Kuga,2018,1568,Manual,25064,Diesel,4.4,1.5,ford
5271,Astra,2017,1041,Semi-Auto,26292,Petrol,5.5,1.4,vauxhall
10548,Zafira,2016,1015,Manual,17321,Petrol,6.7,1.4,vauxhall
6039,C-HR,2019,2740,Automatic,13119,Hybrid,3.8,1.8,toyota
908,Octavia,2018,1827,Semi-Auto,10150,Diesel,4.5,2,skoda
1410,Corsa,2018,771,Manual,20900,Petrol,5.1,1.4,vauxhall
12267,Fiesta,2018,1101,Manual,16942,Petrol,4.3,1,ford
12419,Focus,2019,1897,Manual,6011,Petrol,5.8,1,ford
3202,A3,2016,1289,Manual,39083,Diesel,4.0,2,Audi
14017,Focus,2016,1217,Manual,72420,Petrol,6.8,2,ford
3815,Golf,2019,2127,Manual,4828,Petrol,5.9,1.5,VW
11995,Grandland X,2019,1776,Manual,21364,Petrol,6.4,1.2,vauxhall
4537,3 Series,2013,913,Manual,53010,Diesel,4.5,2,BMW
7108,Kuga,2017,1796,Manual,31451,Diesel,5.2,2,ford
5133,Golf,2016,990,Manual,113222,Diesel,3.8,1.6,VW
6909,E Class,2019,2538,Semi-Auto,12509,Diesel,4.2,2,merc
10411,Tiguan,2016,1624,Manual,47995,Diesel,5.3,2,VW
6641,2 Series,2019,2283,Automatic,2414,Petrol,5.3,1.5,BMW
5822,A Class,2019,2334,Automatic,9139,Diesel,4.3,1.5,merc
2338,Fiesta,2015,751,Manual,50796,Petrol,5.2,1.2,ford
749,3 Series,2017,2081,Automatic,28197,Diesel,5.3,3,BMW
2611,Yaris,2019,1624,Automatic,32,Hybrid,3.7,1.5,toyota
16853,Fiesta,2014,609,Manual,61155,Petrol,5.2,1.2,ford
7180,E Class,2019,2867,Semi-Auto,23871,Diesel,4.8,2,merc
65,Corsa,2020,1421,Manual,16,Petrol,5.4,1.2,vauxhall
9964,X3,2017,2028,Automatic,89769,Diesel,5.2,2,BMW
5164,V Class,2019,3754,Semi-Auto,4706,Diesel,6.3,2.2,merc
15913,Fiesta,2017,903,Manual,42033,Petrol,5.2,1.2,ford
620,EcoSport,2015,812,Manual,47767,Petrol,6.3,1.5,ford
8703,Mokka X,2017,1370,Semi-Auto,27156,Petrol,6.5,1.4,vauxhall
6861,C Class,2019,2020,Semi-Auto,21752,Petrol,6.1,1.5,merc
8924,A Class,2016,1604,Semi-Auto,38709,Diesel,3.8,1.5,merc
1126,Corsa,2019,1065,Manual,1926,Petrol,6.5,1.4,vauxhall
646,RAV4,2017,2202,Automatic,37396,Hybrid,4.9,2.5,toyota
3529,Astra,2016,1066,Semi-Auto,43193,Diesel,4.5,1.6,vauxhall
5842,Astra,2016,914,Manual,35904,Diesel,3.4,1.6,vauxhall
5862,2 Series,2019,2116,Manual,6426,Petrol,6.6,1.5,BMW
10850,C Class,2016,1350,Automatic,146418,Hybrid,2.1,2,merc
832,Corsa,2018,792,Manual,16502,Petrol,5.1,1.4,vauxhall
1738,Yaris,2016,1294,Automatic,28022,Hybrid,3.6,1.5,toyota
10188,Q5,2013,1522,Manual,65983,Diesel,5.9,2,Audi
1941,A5,2019,2638,Semi-Auto,3957,Petrol,7.1,2,Audi
1739,Golf,2017,2080,Semi-Auto,22523,Petrol,6.4,2,VW
8892,A Class,2016,1431,Manual,29390,Diesel,3.9,1.5,merc
7202,Mokka,2016,1046,Manual,22399,Petrol,6.9,1.6,vauxhall
6515,CL Class,2014,1497,Semi-Auto,68154,Diesel,4.5,2.1,merc
8977,C Class,2015,1385,Semi-Auto,57074,Diesel,4.3,2.1,merc
3748,EcoSport,2018,1380,Manual,31875,Petrol,5.2,1,ford
1899,Golf,2016,1192,Manual,67081,Diesel,3.8,1.6,VW
2383,Yaris,2016,1379,Automatic,24082,Hybrid,3.6,1.5,toyota
6181,Focus,2018,1929,Manual,32666,Diesel,4.2,2,ford
2215,2 Series,2019,2228,Semi-Auto,16232,Petrol,5.9,2,BMW
5337,Fiesta,2018,1377,Manual,11658,Petrol,4.8,1,ford
8188,A1,2016,1167,Manual,16578,Petrol,4.2,1,Audi
5185,Focus,2019,1570,Manual,9418,Petrol,4.7,1,ford
13018,Scirocco,2016,1370,Manual,67653,Diesel,5.3,2,VW
11940,A Class,2018,9135,Automatic,10944,Petrol,11.4,4,merc
8260,Mokka X,2018,1120,Manual,23760,Petrol,7.2,1.4,vauxhall
1452,Fiesta,2013,571,Manual,54796,Petrol,5.2,1.2,ford
15771,Fiesta,2018,983,Manual,27611,Petrol,4.3,1,ford
7842,C Class,2016,3248,Automatic,19137,Petrol,7.8,3,merc
6863,Polo,2019,1522,Manual,3286,Petrol,5.4,1,VW
17252,Kuga,2014,913,Manual,81655,Diesel,5.3,2,ford
5,5 Series,2016,1512,Automatic,56824,Diesel,4.7,2,BMW
436,Corsa,2018,903,Manual,19695,Petrol,5.1,1.4,vauxhall
7346,Mokka,2018,1320,Manual,50862,Petrol,7.2,1.4,vauxhall
12634,Kuga,2019,2132,Manual,5853,Diesel,7.2,2,ford
2896,Karoq,2018,1765,Automatic,16853,Petrol,5.2,1,skoda
3374,A Class,2017,1877,Semi-Auto,25321,Diesel,4.1,2.1,merc
3951,Astra,2017,913,Manual,66073,Diesel,3.4,1.6,vauxhall
7753,1 Series,2016,1166,Manual,56327,Petrol,5.4,1.5,BMW
7994,Focus,2015,771,Semi-Auto,51203,Petrol,6.3,1.6,ford
2818,I10,2018,913,Manual,16983,Petrol,4.9,1.2,hyundi
843,Yaris,2015,761,Manual,65473,Petrol,5.1,1.3,toyota
2429,Rapid,2017,861,Manual,52556,Diesel,3.8,1.6,skoda
12245,Fiesta,2018,1056,Manual,9928,Petrol,5.1,1.1,ford
5036,Fabia,2019,1142,Manual,2132,Petrol,4.9,1,skoda
11878,Grandland X,2019,1841,Manual,18173,Petrol,6.4,1.2,vauxhall
899,Fiesta,2016,913,Manual,58722,Petrol,4.5,1,ford
15060,CC,2017,1572,Semi-Auto,28896,Diesel,4.8,2,VW
3862,I30,2019,1726,Manual,2857,Petrol,6.7,1.4,hyundi
9046,Polo,2019,1593,Semi-Auto,6437,Petrol,6.2,1,VW
4494,Kuga,2019,1721,Manual,17780,Diesel,5.2,1.5,ford
7714,GLC Class,2019,6760,Semi-Auto,3386,Petrol,12.6,4,merc
9255,Polo,2019,1726,Semi-Auto,4828,Petrol,6.2,1,VW
16253,Mondeo,2017,730,Manual,188920,Diesel,4.2,2,ford
11623,Fiesta,2019,1654,Manual,3946,Petrol,7.0,1.5,ford
1395,Golf,2014,954,Manual,72985,Petrol,4.8,1.4,VW
15519,Fiesta,2016,1096,Manual,30626,Petrol,4.5,1,ford
12494,EcoSport,2019,1624,Manual,8372,Petrol,5.4,1,ford
2333,C Class,2019,2637,Semi-Auto,21926,Petrol,6.2,1.5,merc
17414,C-MAX,2010,254,Manual,159325,Diesel,5.4,1.8,ford
1718,Yaris,2015,716,Manual,56221,Petrol,4.9,1.3,toyota
632,2 Series,2018,1878,Semi-Auto,11590,Petrol,7.4,2,BMW
3090,Fiesta,2020,1826,Manual,795,Petrol,5.3,1,ford
10529,Focus,2019,1723,Manual,9337,Petrol,4.7,1,ford
5680,Ka+,2019,1005,Manual,15870,Petrol,6.5,1.2,ford
9392,C Class,2019,3959,Semi-Auto,5182,Petrol,9.3,3,merc
9065,Q5,2014,1873,Automatic,59727,Diesel,6.0,2,Audi
4034,A7,2019,3450,Semi-Auto,6598,Diesel,6.0,2,Audi
4850,I10,2018,731,Manual,28773,Petrol,4.7,1,hyundi
3915,Golf,2017,1319,Manual,37961,Petrol,5.3,1.4,VW
10642,EcoSport,2019,1674,Manual,4878,Petrol,5.3,1,ford
9650,7 Series,2017,3045,Automatic,118042,Diesel,5.2,3,BMW
3261,X3,2019,3856,Semi-Auto,6331,Diesel,5.2,2,BMW
702,5 Series,2015,1726,Semi-Auto,65581,Diesel,5.6,3,BMW
3593,Focus,2019,1753,Manual,8449,Petrol,4.7,1,ford
8390,A5,2017,2081,Manual,17682,Diesel,4.1,2,Audi
9549,Fiesta,2018,1015,Manual,11380,Petrol,4.7,1,ford
164,E Class,2016,2060,Semi-Auto,40673,Diesel,5.2,3,merc
14704,Focus,2019,1878,Manual,8903,Petrol,5.8,1,ford
10767,Tiguan,2015,1116,Semi-Auto,110116,Diesel,5.7,2,VW
8293,A1,2014,1056,Manual,55445,Petrol,5.4,1.4,Audi
8402,Mokka X,2019,1413,Manual,14037,Petrol,7.2,1.4,vauxhall
12246,GLA Class,2015,1604,Automatic,55120,Diesel,5.1,2.1,merc
1006,Corsa,2016,873,Manual,36757,Petrol,5.2,1.4,vauxhall
7538,Kuga,2019,2281,Automatic,10478,Diesel,6.7,2,ford
10476,GL Class,2016,1654,Manual,15739,Diesel,4.2,2.1,merc
652,Fabia,2017,680,Manual,30843,Petrol,4.9,1,skoda
10270,Tiguan,2016,1522,Manual,35669,Diesel,4.8,2,VW
5109,Astra,2019,1624,Semi-Auto,2414,Petrol,6.6,1.4,vauxhall
1690,A Class,2019,3279,Automatic,15303,Petrol,7.9,2,merc
12023,C Class,2018,2233,Automatic,31905,Diesel,4.2,2.1,merc
4387,Astra,2020,1593,Manual,161,Petrol,5.2,1.2,vauxhall
11401,Tiguan,2018,1893,Manual,43262,Petrol,6.1,1.4,VW
10414,5 Series,2017,2456,Automatic,34176,Diesel,4.7,3,BMW
17265,S-MAX,2009,577,Manual,95749,Diesel,6.6,2.2,ford
10837,C Class,2017,2020,Automatic,64374,Diesel,4.4,2.1,merc
5713,Passat,2015,913,Manual,122706,Diesel,4.0,1.6,VW
12306,Insignia,2016,781,Manual,81558,Diesel,4.5,2,vauxhall
11624,Adam,2013,711,Manual,24628,Petrol,5.5,1.4,vauxhall
9194,A8,2019,4059,Automatic,10287,Diesel,5.6,3,Audi
5067,Aygo,2014,563,Manual,44569,Petrol,4.1,1,toyota
17767,Fiesta,2018,1319,Automatic,12843,Petrol,5.2,1,ford
5772,C-HR,2019,2314,Automatic,14556,Hybrid,3.8,1.8,toyota
6661,A5,2016,1561,Manual,53047,Diesel,4.7,2,Audi
410,RAV4,2017,2342,Automatic,37988,Hybrid,5.1,2.5,toyota
11499,E Class,2018,2071,Automatic,53203,Diesel,4.3,2,merc
7311,Polo,2019,1294,Manual,14590,Petrol,5.8,1,VW
10084,A4,2018,1959,Automatic,54125,Petrol,5.6,1.4,Audi
6011,2 Series,2019,2131,Semi-Auto,3442,Petrol,5.3,1.5,BMW
3175,X5,2019,5784,Semi-Auto,18425,Diesel,8.4,3,BMW
3240,A6,2018,2030,Semi-Auto,32406,Diesel,4.4,2,Audi
6239,Superb,2017,2041,Semi-Auto,38447,Petrol,6.5,2,skoda
14436,Touran,2019,2638,Automatic,6928,Other,7.3,1.5,VW
4256,I30,2013,811,Automatic,71677,Diesel,5.6,1.6,hyundi
3771,Kuga,2018,1929,Manual,21169,Diesel,4.7,2,ford
3795,Golf,2019,2842,Semi-Auto,16576,Petrol,8.6,2,VW
4393,Aygo,2018,841,Manual,20497,Petrol,4.1,1,toyota
533,Focus,2016,1015,Manual,5077,Petrol,4.6,1,ford
7409,3 Series,2013,1066,Manual,109435,Diesel,4.6,2,BMW
6656,T-Cross,2019,1932,Manual,4548,Petrol,5.9,1,VW
9276,A6,2015,1066,Automatic,190433,Diesel,4.4,2,Audi
7372,Polo,2018,1217,Manual,18889,Petrol,4.8,1,VW
17800,Kuga,2016,1370,Manual,65935,Diesel,4.7,2,ford
4692,2 Series,2018,2233,Automatic,15395,Hybrid,2.5,1.5,BMW
6514,Verso,2016,1117,Manual,41400,Petrol,6.8,1.6,toyota
1351,Golf,2016,1096,Manual,92688,Diesel,4.1,2,VW
5260,Fabia,2017,963,Manual,25185,Petrol,4.4,1,skoda
13007,Scirocco,2016,1387,Automatic,41141,Diesel,4.9,2,VW
1078,CL Class,2017,2109,Automatic,37174,Diesel,4.2,2.1,merc
10734,Fiesta,2018,1471,Automatic,4828,Petrol,5.2,1,ford
3442,I40,2017,1116,Manual,48280,Diesel,4.2,1.7,hyundi
3083,Auris,2017,1573,Automatic,35146,Hybrid,3.9,1.8,toyota
10560,Tiguan,2019,2639,Semi-Auto,6093,Diesel,7.1,2,VW
6902,Mondeo,2019,2030,Manual,37,Diesel,4.3,2,ford
7192,Fiesta,2018,1055,Manual,63476,Diesel,3.2,1.5,ford
6062,Focus,2015,862,Manual,105046,Diesel,3.8,1.5,ford
6243,Prius,2016,1877,Automatic,39775,Hybrid,3.0,1.8,toyota
1764,3 Series,2015,1243,Semi-Auto,44613,Diesel,4.4,2,BMW
2054,4 Series,2018,2130,Semi-Auto,18351,Petrol,5.8,2,BMW
1203,Tucson,2017,1621,Manual,30866,Diesel,4.6,1.7,hyundi
4713,C Class,2017,2685,Automatic,13702,Diesel,4.8,2.1,merc
8561,Polo,2017,994,Manual,41040,Petrol,4.7,1,VW
12267,Antara,2013,710,Manual,86050,Diesel,6.4,2.2,vauxhall
7577,1 Series,2015,862,Manual,77248,Petrol,5.6,1.6,BMW
10375,C Class,2018,2202,Automatic,22386,Diesel,4.6,2.1,merc
1718,Golf,2017,1370,Manual,63149,Diesel,4.6,1.6,VW
4353,Aygo,2019,1167,Manual,626,Petrol,5.0,1,toyota
5419,C Class,2017,2430,Automatic,48480,Petrol,6.5,2,merc
7943,A6,2016,2029,Automatic,67592,Diesel,5.2,3,Audi
12732,Insignia,2019,1671,Manual,16093,Petrol,5.6,1.5,vauxhall
2024,Corsa,2017,741,Manual,47910,Petrol,5.2,1.4,vauxhall
1725,Santa Fe,2019,3248,Semi-Auto,3219,Diesel,7.1,2.2,hyundi
6931,C Class,2019,2477,Semi-Auto,24185,Petrol,6.1,1.5,merc
3777,Aygo,2017,812,Manual,10831,Petrol,4.1,1,toyota
11577,Tiguan,2014,913,Manual,124727,Diesel,5.8,2,VW
7598,Polo,2017,1187,Semi-Auto,18715,Petrol,4.7,1.2,VW
4714,A1,2018,1826,Manual,24140,Petrol,5.2,1.4,Audi
16750,Focus,2018,1218,Manual,22013,Petrol,4.9,1,ford
135,Corsa,2016,812,Manual,30021,Petrol,5.1,1.4,vauxhall
77,Corsa,2019,1187,Manual,8,Petrol,6.5,1.4,vauxhall
10630,Q3,2017,2436,Automatic,16093,Petrol,6.7,2,Audi
2452,I10,2018,888,Manual,14727,Petrol,4.9,1.2,hyundi
16838,Focus,2010,487,Manual,66879,Petrol,6.6,1.6,ford
9541,Mokka X,2016,1094,Automatic,45409,Petrol,6.5,1.4,vauxhall
10552,3 Series,2017,1736,Automatic,71221,Diesel,5.2,3,BMW
3761,Golf,2017,1522,Manual,34459,Petrol,5.2,1.4,VW
3509,Yeti Outdoor,2017,1268,Manual,26559,Petrol,5.5,1.2,skoda
1386,Kodiaq,2020,3147,Automatic,11320,Diesel,7.2,2,skoda
1986,Corsa,2016,690,Manual,34034,Petrol,5.1,1.4,vauxhall
10659,A6,2018,2842,Semi-Auto,44257,Petrol,7.1,2,Audi
4638,Q3,2019,2890,Manual,5633,Petrol,7.1,1.5,Audi
11698,C-MAX,2016,1218,Manual,35405,Diesel,4.1,1.5,ford
4226,Aygo,2017,852,Semi-Auto,18313,Petrol,4.2,1,toyota
4992,Rapid,2015,588,Manual,126802,Diesel,4.0,1.6,skoda
6525,Verso,2017,1421,Automatic,41843,Petrol,6.5,1.8,toyota
12368,Kuga,2019,1573,Manual,14814,Petrol,8.2,1.5,ford
1046,Corsa,2017,731,Manual,34036,Petrol,5.1,1.4,vauxhall
5911,A3,2017,1350,Manual,52344,Diesel,4.0,2,Audi
7357,Focus,2016,964,Manual,37263,Petrol,4.6,1,ford
3105,C Class,2019,3246,Semi-Auto,14,Diesel,4.4,2,merc
2661,A3,2016,1421,Semi-Auto,39373,Petrol,4.8,1.4,Audi
4254,GLC Class,2019,3704,Semi-Auto,80,Diesel,6.9,2,merc
719,Focus,2017,1928,Manual,19172,Petrol,6.8,2,ford
7356,Q2,2019,3044,Semi-Auto,13518,Petrol,8.5,2,Audi
2647,Q3,2020,2842,Manual,80,Diesel,6.7,2,Audi
1285,A Class,2017,8120,Semi-Auto,22178,Petrol,9.4,4,merc
6233,V Class,2019,4010,Automatic,2012,Diesel,6.3,2.2,merc
3164,A Class,2019,2231,Semi-Auto,6462,Diesel,4.3,1.5,merc
1409,Corsa,2019,1066,Manual,5037,Petrol,6.5,1.4,vauxhall
4104,3 Series,2019,3044,Manual,26,Diesel,5.2,2,BMW
2968,Karoq,2018,1979,Automatic,17859,Petrol,5.3,1,skoda
7875,A6,2016,1969,Semi-Auto,44682,Diesel,4.6,2,Audi
2190,Tucson,2019,2222,Semi-Auto,4226,Petrol,7.8,1.6,hyundi
1488,Corsa,2016,759,Manual,55595,Petrol,5.1,1.4,vauxhall
10873,Tiguan,2019,2253,Manual,18507,Diesel,5.9,2,VW
864,X4,2018,3451,Semi-Auto,1505,Diesel,6.6,2,BMW
9538,Fiesta,2019,1543,Manual,10626,Petrol,4.8,1,ford
2150,B Class,2018,1826,Semi-Auto,9868,Petrol,5.6,1.6,merc
10259,Crossland X,2020,1369,Manual,16,Petrol,6.0,1.2,vauxhall
11832,Grandland X,2018,1573,Manual,15992,Diesel,4.0,1.6,vauxhall
1895,Ioniq,2018,1572,Automatic,51866,Hybrid,3.6,1.6,hyundi
6496,Fiesta,2016,865,Manual,15817,Petrol,5.2,1.2,ford
11511,Tiguan,2017,1868,Manual,35727,Diesel,5.6,2,VW
2195,Grand C-MAX,2016,1015,Semi-Auto,36830,Diesel,4.8,1.5,ford
2041,Scala,2019,1854,Manual,2757,Diesel,4.9,1.6,skoda
2478,Corsa,2016,964,Manual,34277,Petrol,5.1,1.4,vauxhall
1160,Corsa,2017,609,Manual,71403,Petrol,5.1,1.4,vauxhall
1992,Golf,2016,1624,Manual,48829,Diesel,4.2,2,VW
6641,Fiesta,2018,1076,Manual,32348,Petrol,5.0,1,ford
1141,Yaris,2017,984,Manual,18977,Petrol,4.8,1.5,toyota
8648,1 Series,2017,1391,Manual,22904,Petrol,5.3,1.5,BMW
10170,Tiguan,2018,2131,Semi-Auto,7498,Diesel,6.1,2,VW
2530,Fabia,2016,858,Manual,34124,Petrol,4.7,1.2,skoda
5264,Focus,2018,1969,Manual,12080,Diesel,4.2,2,ford
12639,B Class,2012,1218,Automatic,35966,Petrol,6.2,1.6,merc
10135,Crossland X,2019,1267,Manual,12070,Petrol,6.3,1.2,vauxhall
2527,I30,2017,1217,Manual,25560,Petrol,5.4,1.4,hyundi
5927,B Class,2017,1476,Manual,26190,Diesel,4.1,1.5,merc
4390,A4,2019,2989,Automatic,3948,Diesel,5.9,2,Audi
13149,Scirocco,2018,1698,Manual,44876,Petrol,6.0,2,VW
2167,Yaris,2017,1315,Automatic,18913,Hybrid,3.3,1.5,toyota
8953,Polo,2015,1166,Semi-Auto,19354,Petrol,4.7,1.2,VW
5436,Golf,2019,2030,Manual,80,Diesel,4.5,2,VW
1879,Corsa,2018,846,Manual,26050,Petrol,5.1,1.4,vauxhall
1304,Fabia,2016,659,Manual,29641,Petrol,4.7,1,skoda
16618,Focus,2014,1451,Manual,35462,Petrol,7.2,2,ford
1922,Q7,2019,4668,Semi-Auto,45,Diesel,8.5,3,Audi
4591,C Class,2017,2131,Semi-Auto,49000,Diesel,4.6,2.1,merc
261,C Class,2019,2487,Semi-Auto,20324,Diesel,4.6,2.1,merc
8327,Mokka X,2019,1405,Manual,16018,Petrol,7.2,1.4,vauxhall
9813,Polo,2019,1369,Manual,4828,Petrol,5.4,1,VW
8418,Mokka X,2017,1147,Manual,56951,Diesel,4.3,1.6,vauxhall
11570,Adam,2018,913,Manual,7619,Petrol,5.3,1.2,vauxhall
11045,Tiguan,2017,2313,Semi-Auto,37164,Diesel,5.7,2,VW
4019,Yeti Outdoor,2017,1471,Semi-Auto,38458,Petrol,5.5,1.2,skoda
4090,3 Series,2016,1572,Semi-Auto,68120,Diesel,4.5,2,BMW
3519,3 Series,2019,3855,Semi-Auto,3957,Petrol,8.1,3,BMW
4815,Aygo,2015,688,Semi-Auto,68120,Petrol,4.2,1,toyota
2990,Focus,2015,812,Manual,64781,Petrol,4.7,1,ford
11,A6,2016,1675,Automatic,84004,Diesel,4.9,2,Audi
12692,Focus,2018,1218,Manual,20220,Petrol,4.7,1,ford
8623,Kuga,2017,1451,Manual,37729,Diesel,4.4,1.5,ford
9866,A Class,2015,1065,Automatic,102998,Diesel,4.1,1.5,merc
5697,Citigo,2016,710,Manual,22333,Petrol,4.4,1,skoda
7758,Mokka X,2019,1248,Manual,16526,Petrol,7.2,1.4,vauxhall
2749,X4,2019,3601,Semi-Auto,16729,Diesel,6.6,2,BMW
2242,A1,2016,1093,Manual,62331,Diesel,3.7,1.6,Audi
88,I40,2016,1157,Automatic,44598,Diesel,5.0,1.7,hyundi
10116,X6,2019,5714,Automatic,9624,Diesel,8.1,3,BMW
6508,E Class,2019,3324,Automatic,15289,Diesel,6.6,2,merc
2410,Golf,2017,1478,Manual,26915,Petrol,5.2,1.4,VW
10388,A8,2012,1349,Automatic,104446,Diesel,7.4,4.2,Audi
14303,Focus,2017,1187,Manual,34604,Diesel,3.8,1.5,ford
2289,E Class,2019,2515,Semi-Auto,10672,Diesel,3.9,2,merc
10498,Zafira,2014,686,Manual,30252,Petrol,7.2,1.8,vauxhall
11309,Tiguan,2016,1650,Semi-Auto,63455,Diesel,5.7,2,VW
1646,Ka+,2018,840,Manual,8600,Petrol,4.9,1.2,ford
12765,Up,2016,812,Manual,22122,Petrol,4.4,1,VW
8556,Polo,2017,1217,Semi-Auto,43406,Petrol,4.7,1.2,VW
567,Q3,2015,1421,Manual,57045,Diesel,5.2,2,Audi
4922,X3,2019,3450,Semi-Auto,61,Diesel,5.2,2,BMW
4634,Q2,2017,2035,Semi-Auto,31842,Petrol,5.4,1.4,Audi
4495,Fiesta,2014,705,Manual,39905,Petrol,4.3,1,ford
4748,Aygo,2017,726,Manual,24293,Petrol,4.1,1,toyota
11298,Galaxy,2016,1614,Manual,64190,Diesel,5.0,2,ford
8436,Q7,2019,4459,Automatic,20418,Diesel,8.6,3,Audi
4431,3 Series,2017,1350,Semi-Auto,121373,Diesel,3.8,2,BMW
8087,3 Series,2018,2091,Automatic,36175,Petrol,5.9,2,BMW
7,S Class,2012,1111,Automatic,172199,Petrol,7.7,3.5,merc
